IMINE2-J-010	読売 マスメディアの歴史		134.82265,0.15649098568946068	IRCE-Q-J-2S
IMINE2-J-010	読売 人物		108.55862939999999,0.022646604938271604	IRCE-Q-J-2S
IMINE2-J-010	読売グループ		124.7327287,0.4851788277052612	IRCE-Q-J-2S
IMINE2-J-010	読売 日本の実業家		85.8237127,0.34733291180841336	IRCE-Q-J-2S
IMINE2-J-010	読売 テレビ番組		92.4353096,0.4965613425925926	IRCE-Q-J-2S
IMINE2-J-010	読売新聞グループの人物		116.6219315,0.6966815224481865	IRCE-Q-J-2S
IMINE2-J-010	読売 日本のジャーナリスト		77.76578649999999,0.5749728570290155	IRCE-Q-J-2S
IMINE2-J-010	読売 新聞編集者		46.739696699999996,0.3721169504995009	IRCE-Q-J-2S
IMINE2-J-010	読売 東京都出身の人物		54.315714099999994,0.4562922502762352	IRCE-Q-J-2S
IMINE2-J-011	ペルソナ 人物		819.7110869999997,	IRCE-Q-J-2S
IMINE2-J-011	ペルソナシリーズ		315.26301900000004,0.019476089825241058	IRCE-Q-J-2S
IMINE2-J-011	ペルソナ 漫画家		190.018326,0.4083333333333333	IRCE-Q-J-2S
IMINE2-J-011	ペルソナ 日本の漫画家		190.018326,0.4472239516334946	IRCE-Q-J-2S
IMINE2-J-011	ペルソナ ゲームクリエイター		128.14032600000002,0.3682677477533208	IRCE-Q-J-2S
IMINE2-J-011	ペルソナ 外交		41.64193,0.1831906060316018	IRCE-Q-J-2S
IMINE2-J-011	ペルソナ 同名の地名		21.638744,0.18758680555555554	IRCE-Q-J-2S
IMINE2-J-011	ペルソナ 声優		146.097658,0.48437499999999994	IRCE-Q-J-2S
IMINE2-J-011	ペルソナ 東京都出身の人物		104.398395,0.39883624178598714	IRCE-Q-J-2S
IMINE2-J-011	ペルソナ 人間工学		22.713274,0.22143942901234567	IRCE-Q-J-2S
IMINE2-J-012	青山 企業		481.6058700000001,0.07238945471762594	IRCE-Q-J-2S
IMINE2-J-012	青山 東京都港区の企業		818.7299789999998,0.6419551683613992	IRCE-Q-J-2S
IMINE2-J-012	青山 人物		8.827026,0.010833333333333332	IRCE-Q-J-2S
IMINE2-J-012	青山 科学技術博物館		48.160587,0.1194227747887821	IRCE-Q-J-2S
IMINE2-J-012	青山 同名の地名		17.751195,0.17128240047222842	IRCE-Q-J-2S
IMINE2-J-012	青山 スポーツ関連企業		48.160587,0.21205100395715448	IRCE-Q-J-2S
IMINE2-J-012	青山 エレベーター		48.160587,0.23254037594453902	IRCE-Q-J-2S
IMINE2-J-012	青山 屋上庭園		48.160587,0.25186713088983825	IRCE-Q-J-2S
IMINE2-J-012	青山 同名の学校		26.577655,0.23856672886838418	IRCE-Q-J-2S
IMINE2-J-012	青山 日本語の姓		134.82265,0.33226878792533526	IRCE-Q-J-2S
IMINE2-J-013	なでしこ 人物		1730.7897380000002,	IRCE-Q-J-2S
IMINE2-J-013	なでしこ 日本の女子サッカー選手		1606.624665,0.09092881944444445	IRCE-Q-J-2S
IMINE2-J-013	なでしこ サッカー選手		1361.424068,0.23158392735001443	IRCE-Q-J-2S
IMINE2-J-013	なでしこ サッカー日本女子代表選手		719.442983,0.6273343178543116	IRCE-Q-J-2S
IMINE2-J-013	なでしこ 1986年生		198.594055,0.3992102846163944	IRCE-Q-J-2S
IMINE2-J-013	なでしこ 1989年生		197.79536,0.3992102846163944	IRCE-Q-J-2S
IMINE2-J-013	なでしこ 1985年生		172.436093,0.3992102846163944	IRCE-Q-J-2S
IMINE2-J-013	なでしこ 1987年生		172.377069,0.3992102846163944	IRCE-Q-J-2S
IMINE2-J-013	なでしこ 東京都出身の人物		223.684,0.4472439268929046	IRCE-Q-J-2S
IMINE2-J-013	なでしこ 1994年生		123.602592,0.3992102846163944	IRCE-Q-J-2S
IMINE2-J-014	ボーダーズ 人物		409.3148755000001,	IRCE-Q-J-2S
IMINE2-J-014	ボーダーズ チアリーダー		152.5040275,0.18028549382716047	IRCE-Q-J-2S
IMINE2-J-014	ボーダーズ 英語の姓		134.82265,0.34652431864994826	IRCE-Q-J-2S
IMINE2-J-014	ボーダーズ 東京都出身の人物		90.976126,0.3029834933055718	IRCE-Q-J-2S
IMINE2-J-014	ボーダーズ 1975年生		76.0776065,0.2653264308982075	IRCE-Q-J-2S
IMINE2-J-014	ボーダーズ アメリカ合衆国の俳優		106.1408535,0.37291799434045814	IRCE-Q-J-2S
IMINE2-J-014	ボーダーズ スポーツ関係者		152.425247,0.555960648148148	IRCE-Q-J-2S
IMINE2-J-014	ボーダーズ スポーツ組織		62.533046999999996,0.23473789544753085	IRCE-Q-J-2S
IMINE2-J-014	ボーダーズ スノーボード		92.034902,0.3635995298181251	IRCE-Q-J-2S
IMINE2-J-014	ボーダーズ ウィンタースポーツに関する組織		61.792837999999996,0.3049957301996408	IRCE-Q-J-2S
IMINE2-J-015	マンチェスター 人物		651.9848450000001,	IRCE-Q-J-2S
IMINE2-J-015	マンチェスター・ユナイテッドFCの選手		525.7486110000001,0.0	IRCE-Q-J-2S
IMINE2-J-015	マンチェスター サッカー選手		377.745335,0.25850501687588107	IRCE-Q-J-2S
IMINE2-J-015	マンチェスター イングランドのサッカー選手		399.30057,0.8526775215066794	IRCE-Q-J-2S
IMINE2-J-015	マンチェスター コンピュータ史		126.34966,0.16906624434239906	IRCE-Q-J-2S
IMINE2-J-015	マンチェスター サッカー		191.840477,0.479636672217089	IRCE-Q-J-2S
IMINE2-J-015	マンチェスター出身の人物		253.43504,0.8414951122038989	IRCE-Q-J-2S
IMINE2-J-015	マンチェスター サッカーの賞		126.82771,0.4733476900374847	IRCE-Q-J-2S
IMINE2-J-015	マンチェスター・シティFCの選手		252.67013500000002,0.961980333865853	IRCE-Q-J-2S
IMINE2-J-015	マンチェスター ヴィクトリア・メダル受賞者		21.366013,0.1497584333664021	IRCE-Q-J-2S
IMINE2-J-016	PS コンピュータゲーム		145.86582499999997,0.4833869047619048	IRCE-Q-J-2S
IMINE2-J-016	PS 人物		88.76672300000001,0.023881481481481483	IRCE-Q-J-2S
IMINE2-J-016	PS 企業		134.8374915,0.4950520833333333	IRCE-Q-J-2S
IMINE2-J-016	PS 自動車		124.02960200000001,0.5011111111111111	IRCE-Q-J-2S
IMINE2-J-016	PS ゲームメーカー・ブランドの歴史		78.8489755,0.14112349324362136	IRCE-Q-J-2S
IMINE2-J-016	PS ゲーム音楽の作曲家		66.8608485,0.3092656363890504	IRCE-Q-J-2S
IMINE2-J-016	PS 日本の作曲家		66.8608485,0.38613602430552457	IRCE-Q-J-2S
IMINE2-J-016	PS IBMのパーソナルコンピュータ		69.627595,0.4228531950473605	IRCE-Q-J-2S
IMINE2-J-016	PS 無機化合物		11.142462,0.10504127627131099	IRCE-Q-J-2S
IMINE2-J-016	PS 汎用エンジン		22.57595,0.25236169894201443	IRCE-Q-J-2S
IMINE2-J-017	エレジー 人物		324.3403120000001,	IRCE-Q-J-2S
IMINE2-J-017	エレジー 音楽		182.218565,0.008417824074074076	IRCE-Q-J-2S
IMINE2-J-017	エレジー 詩形		134.82265,0.10124542938524127	IRCE-Q-J-2S
IMINE2-J-017	エレジー 楽式		134.82265,0.34884715817071005	IRCE-Q-J-2S
IMINE2-J-017	エレジー シングル		147.24358600000002,0.4819368687325704	IRCE-Q-J-2S
IMINE2-J-017	エレジー 詩のジャンル		134.82265,0.45718295197147896	IRCE-Q-J-2S
IMINE2-J-017	エレジー 日本の歌手		99.006377,0.3815382654995847	IRCE-Q-J-2S
IMINE2-J-017	エレジー ゼネラル・エレクトリック		82.08593,0.33308585146922826	IRCE-Q-J-2S
IMINE2-J-017	エレジー 1945年生		48.862122,0.3151677151331207	IRCE-Q-J-2S
IMINE2-J-017	エレジー 日本経済団体連合会の人物		16.498035,0.18551247427983536	IRCE-Q-J-2S
IMINE2-J-018	クイーンエリザベス諸島		282.311964,0.0	IRCE-Q-J-2S
IMINE2-J-018	エリザベス カナダ		310.81426,0.48958333333333337	IRCE-Q-J-2S
IMINE2-J-018	エリザベス 人物		114.966276,0.0034953703703703705	IRCE-Q-J-2S
IMINE2-J-018	エリザベス 軍艦		259.530771,0.4825520833333333	IRCE-Q-J-2S
IMINE2-J-018	エリザベス級戦列艦		259.17370600000004,0.6657703296963909	IRCE-Q-J-2S
IMINE2-J-018	エリザベス1世		200.94335500000003,0.5197457016602307	IRCE-Q-J-2S
IMINE2-J-018	エリザベス テューダー朝の人物		229.743223,0.6290966604866824	IRCE-Q-J-2S
IMINE2-J-018	エリザベス イギリス海軍の同名艦		164.81429200000002,0.4276954674461305	IRCE-Q-J-2S
IMINE2-J-018	エリザベス 映画		172.57556900000003,0.4929456018518519	IRCE-Q-J-2S
IMINE2-J-018	エリザベス ヌナブト準州の島		225.95021999999997,0.6834649292606166	IRCE-Q-J-2S
IMINE2-J-019	ヨセミテ国立公園		462.03956900000003,	IRCE-Q-J-2S
IMINE2-J-019	ヨセミテ 人物		262.95539699999995,0.006374421296296296	IRCE-Q-J-2S
IMINE2-J-019	ヨセミテ アメリカ合衆国		212.07482100000001,0.1963190604269815	IRCE-Q-J-2S
IMINE2-J-019	ヨセミテ IUCNカテゴリーIb		58.321692,0.19459946693172728	IRCE-Q-J-2S
IMINE2-J-019	ヨセミテ 登山用品		48.622417999999996,0.20456315586153956	IRCE-Q-J-2S
IMINE2-J-019	ヨセミテ カリフォルニア州の地理		179.57631700000002,0.6991023761011446	IRCE-Q-J-2S
IMINE2-J-019	ヨセミテ 地形		53.604287,0.25195683630216664	IRCE-Q-J-2S
IMINE2-J-019	ヨセミテ ワーナー・ブラザーズの作品		146.035339,0.6364932869868023	IRCE-Q-J-2S
IMINE2-J-019	ヨセミテ 岩石		28.452768,0.18589349440586417	IRCE-Q-J-2S
IMINE2-J-019	ヨセミテ 同名の地名		26.394226,0.1920993253536076	IRCE-Q-J-2S
IMINE2-J-020	ミンク 人物		151.33559799999998,	IRCE-Q-J-2S
IMINE2-J-020	ミンク イタチ科		141.88124570000002,0.0	IRCE-Q-J-2S
IMINE2-J-020	ミンク 日本の外来種		134.82265,0.5140239197530865	IRCE-Q-J-2S
IMINE2-J-020	ミンク 特定外来生物		134.82265,0.6421116255144033	IRCE-Q-J-2S
IMINE2-J-020	ミンク 水泳選手		89.240825,0.22866840277777778	IRCE-Q-J-2S
IMINE2-J-020	ミンク 日本のシンクロナイズドスイミング選手		89.31415299999998,0.8787069187242798	IRCE-Q-J-2S
IMINE2-J-020	ミンク オリンピック水泳日本代表選手		82.4064057,0.8924232681755829	IRCE-Q-J-2S
IMINE2-J-020	ミンク ベトナム		27.4280461,0.41014035853507586	IRCE-Q-J-2S
IMINE2-J-020	ミンク リスター予防医学研究所の人物		6.945115,0.21641108784048596	IRCE-Q-J-2S
IMINE2-J-020	ミンク パスツール研究所の人物		6.945115,0.2237076535861258	IRCE-Q-J-2S
IMINE2-J-021	ミューレン 人物		402.87874500000004,	IRCE-Q-J-2S
IMINE2-J-021	ミューレン ベルン州		129.71439,0.012152777777777776	IRCE-Q-J-2S
IMINE2-J-021	ミューレン スキー場		129.71439,0.48432409245160063	IRCE-Q-J-2S
IMINE2-J-021	ミューレン 同名の地名		72.60897299999999,0.18758680555555554	IRCE-Q-J-2S
IMINE2-J-021	ミューレン 日本の俳優		85.902046,0.4285677937323174	IRCE-Q-J-2S
IMINE2-J-021	ミューレン 都市の一覧		14.346665,0.1465522737042276	IRCE-Q-J-2S
IMINE2-J-021	ミューレン 風俗		14.471521,0.14953623663087276	IRCE-Q-J-2S
IMINE2-J-021	ミューレン ウルフ賞物理学部門受賞者		14.053244,0.15025446385513114	IRCE-Q-J-2S
IMINE2-J-021	ミューレン 大学の一覧		14.213263,0.1743769290123457	IRCE-Q-J-2S
IMINE2-J-021	ミューレン ノーベル物理学賞受賞者		14.135736,0.1883396180476615	IRCE-Q-J-2S
IMINE2-J-022	トマホーク 軍艦		288.32381900000007,	IRCE-Q-J-2S
IMINE2-J-022	トマホーク ロサンゼルス級原子力潜水艦		220.380588,0.14171828620519655	IRCE-Q-J-2S
IMINE2-J-022	トマホーク 人物		153.436439,0.0023148148148148147	IRCE-Q-J-2S
IMINE2-J-022	トマホーク 武器・兵器		225.49843600000003,0.3877162716114449	IRCE-Q-J-2S
IMINE2-J-022	トマホーク 投擲武器		134.82265,0.1735198030914719	IRCE-Q-J-2S
IMINE2-J-022	トマホーク アメリカ先住民の文化		159.849444,0.2601008527714498	IRCE-Q-J-2S
IMINE2-J-022	トマホーク 斧		155.993978,0.25832500385913987	IRCE-Q-J-2S
IMINE2-J-022	トマホーク インディアン戦争		157.046523,0.4357555842114429	IRCE-Q-J-2S
IMINE2-J-022	トマホーク タイコンデロガ級ミサイル巡洋艦		195.757875,0.5898106841448963	IRCE-Q-J-2S
IMINE2-J-022	トマホーク 巡航ミサイル		116.854218,0.4266954431828606	IRCE-Q-J-2S
IMINE2-J-023	鉄拳 人物		332.69840000000005,	IRCE-Q-J-2S
IMINE2-J-023	鉄拳シリーズ		263.177493,0.004976851851851852	IRCE-Q-J-2S
IMINE2-J-023	鉄拳 コンピュータゲーム		160.446266,0.4833869047619048	IRCE-Q-J-2S
IMINE2-J-023	鉄拳 日本の作曲家		87.35951299999999,0.4245398335153162	IRCE-Q-J-2S
IMINE2-J-023	鉄拳 イベント		11.805831,0.14605288080083811	IRCE-Q-J-2S
IMINE2-J-023	鉄拳 ゲーム音楽の作曲家		87.35951299999999,0.46889366902261426	IRCE-Q-J-2S
IMINE2-J-023	鉄拳 パンク		11.550454,0.2059086601440512	IRCE-Q-J-2S
IMINE2-J-023	鉄拳 ゲームクリエイター		50.62896500000001,0.37067360831946955	IRCE-Q-J-2S
IMINE2-J-023	鉄拳 漫画家		49.70091,0.4083333333333333	IRCE-Q-J-2S
IMINE2-J-023	鉄拳 日本の実業家		25.071061,0.3175192908916548	IRCE-Q-J-2S
IMINE2-J-024	インスタントメッセンジャー		901.0964169999999,	IRCE-Q-J-2S
IMINE2-J-024	メッセンジャー 人物		125.930418,0.0054869684499314125	IRCE-Q-J-2S
IMINE2-J-024	メッセンジャー オープンソース		254.076171,0.2903055255859313	IRCE-Q-J-2S
IMINE2-J-024	メッセンジャー 生化学		26.467312,0.10894409793667122	IRCE-Q-J-2S
IMINE2-J-024	メッセンジャー IOSのソフトウェア		257.11907199999996,0.6395740044152949	IRCE-Q-J-2S
IMINE2-J-024	メッセンジャー テレビ番組		150.862802,0.4965613425925926	IRCE-Q-J-2S
IMINE2-J-024	メッセンジャー IP電話		127.084558,0.45796181238747424	IRCE-Q-J-2S
IMINE2-J-024	メッセンジャー ソフトウェア		132.68638099999998,0.4869791666666667	IRCE-Q-J-2S
IMINE2-J-024	メッセンジャー 鞄		26.631838,0.2265288515444155	IRCE-Q-J-2S
IMINE2-J-024	メッセンジャー 交通関連の職業		26.56248,0.22871308150493924	IRCE-Q-J-2S
IMINE2-J-025	フィクサー 人物		398.7180039999999,	IRCE-Q-J-2S
IMINE2-J-025	フィクサー 2007年の映画賞		163.72506700000002,0.011979166666666667	IRCE-Q-J-2S
IMINE2-J-025	フィクサー 政治関係者		151.544711,0.25277777777777777	IRCE-Q-J-2S
IMINE2-J-025	フィクサー 弁護士		134.82265,0.1867099388023385	IRCE-Q-J-2S
IMINE2-J-025	フィクサー アメリカ合衆国の俳優		138.700246,0.3775215061513422	IRCE-Q-J-2S
IMINE2-J-025	フィクサー 日付		17.075987,0.12071737251677936	IRCE-Q-J-2S
IMINE2-J-025	フィクサー 宇宙開発の一覧		17.046255,0.1221587723002204	IRCE-Q-J-2S
IMINE2-J-025	フィクサー ロシアの人物		52.034918000000005,0.2885252321066244	IRCE-Q-J-2S
IMINE2-J-025	フィクサー 建築意匠		16.717653,0.16647199655584355	IRCE-Q-J-2S
IMINE2-J-025	フィクサー 1934年生		54.562516,0.3256541857074771	IRCE-Q-J-2S
IMINE2-J-026	一人暮らし 漫画		668.5033810000001,	IRCE-Q-J-2S
IMINE2-J-026	一人暮らし 美少女ゲーム		255.732843,0.2928193709306175	IRCE-Q-J-2S
IMINE2-J-026	一人暮らし 人物		70.340738,0.0070879629629629634	IRCE-Q-J-2S
IMINE2-J-026	一人暮らし 社会問題		48.818323,0.0441005097083415	IRCE-Q-J-2S
IMINE2-J-026	一人暮らし アダルトゲーム		232.64349099999998,0.4785721213812044	IRCE-Q-J-2S
IMINE2-J-026	一人暮らし 恋愛漫画		187.50292100000001,0.4154524654256493	IRCE-Q-J-2S
IMINE2-J-026	一人暮らし 恋愛アドベンチャーゲーム		161.07071399999998,0.43527010244084463	IRCE-Q-J-2S
IMINE2-J-026	一人暮らし 継続中の作品		185.576056,0.4891071357716089	IRCE-Q-J-2S
IMINE2-J-026	一人暮らし 1980年代		25.495245,0.1798369577906072	IRCE-Q-J-2S
IMINE2-J-026	一人暮らし 食品		24.044704,0.21232917076964525	IRCE-Q-J-2S
IMINE2-J-027	テレビ番組		989.5032717999998,0.103683417470489	IRCE-Q-J-2S
IMINE2-J-027	テレビ 映画		518.517208,0.255783384483078	IRCE-Q-J-2S
IMINE2-J-027	テレビ 映像技術		329.965496,0.23243067562413164	IRCE-Q-J-2S
IMINE2-J-027	テレビ 放送		282.827568,0.1909565536676547	IRCE-Q-J-2S
IMINE2-J-027	テレビ メディア問題		235.68964,0.16903605662624807	IRCE-Q-J-2S
IMINE2-J-027	テレビ 生活		141.41378400000002,0.08682102557325104	IRCE-Q-J-2S
IMINE2-J-027	テレビ 日本の放送		188.551712,0.21999877821636799	IRCE-Q-J-2S
IMINE2-J-027	テレビ 流通		188.551712,0.247247522552774	IRCE-Q-J-2S
IMINE2-J-027	テレビ アニメ		188.551712,0.28382117939873847	IRCE-Q-J-2S
IMINE2-J-027	テレビ デジタル放送		141.41378400000002,0.2439533570437793	IRCE-Q-J-2S
IMINE2-J-028	阪神タイガース 野球に関する記事		847.5324300000003,0.26734258407661543	IRCE-Q-J-2S
IMINE2-J-028	阪神タイガース 野球		713.7115200000002,0.38799433139125994	IRCE-Q-J-2S
IMINE2-J-028	阪神タイガース テレビ番組		579.89061,0.47411598035652197	IRCE-Q-J-2S
IMINE2-J-028	阪神タイガース 造園		44.60697,0.1459210431134259	IRCE-Q-J-2S
IMINE2-J-028	阪神タイガース 試験		44.60697,0.21889329765107024	IRCE-Q-J-2S
IMINE2-J-028	阪神タイガース 人間の移動		44.60697,0.22134702505943163	IRCE-Q-J-2S
IMINE2-J-028	阪神タイガース ファンダム		44.60697,0.2709495807369703	IRCE-Q-J-2S
IMINE2-J-028	阪神タイガース 人物の愛称		44.60697,0.2754574196838104	IRCE-Q-J-2S
IMINE2-J-028	阪神タイガース ユニフォーム		223.03484999999998,0.3889240813238179	IRCE-Q-J-2S
IMINE2-J-028	阪神タイガース 8月		44.60697,0.30955540111063284	IRCE-Q-J-2S
IMINE2-J-029	クレヨンしんちゃん 人物		2568.2190819999987,	IRCE-Q-J-2S
